datetime,datetime,trading_datetime,order_book_id,symbol,side,position_effect,exec_id,tax,commission,last_quantity,last_price,order_id,transaction_cost
2026-03-06 09:55:00,2026-03-06 09:55:00,2026-03-06 09:55:00,600315.XSHG,上海家化,BUY,OPEN,17755100140055,0.0,5,100,20.48,17755100140055,5.0
2026-03-06 09:58:00,2026-03-06 09:58:00,2026-03-06 09:58:00,300122.XSHE,智飞生物,BUY,OPEN,17755100140056,0.0,5,100,15.87,17755100140056,5.0
2026-03-06 09:59:00,2026-03-06 09:59:00,2026-03-06 09:59:00,600887.XSHG,伊利股份,BUY,OPEN,17755100140057,0.0,5,100,25.82,17755100140057,5.0
2026-03-06 10:07:00,2026-03-06 10:07:00,2026-03-06 10:07:00,600016.XSHG,民生银行,BUY,OPEN,17755100140058,0.0,5,200,3.84,17755100140058,5.0
2026-03-06 10:10:00,2026-03-06 10:10:00,2026-03-06 10:10:00,300122.XSHE,智飞生物,SELL,CLOSE,17755100140059,0.8035,5,100,16.07,17755100140059,5.8035
2026-03-06 10:10:00,2026-03-06 10:10:00,2026-03-06 10:10:00,300142.XSHE,沃森生物,SELL,CLOSE,17755100140060,0.5815,5,100,11.63,17755100140060,5.5815
2026-03-06 10:14:00,2026-03-06 10:14:00,2026-03-06 10:14:00,600315.XSHG,上海家化,BUY,OPEN,17755100140061,0.0,5,100,20.44,17755100140061,5.0
2026-03-06 10:18:00,2026-03-06 10:18:00,2026-03-06 10:18:00,300122.XSHE,智飞生物,BUY,OPEN,17755100140062,0.0,5,100,16.02,17755100140062,5.0
2026-03-06 11:02:00,2026-03-06 11:02:00,2026-03-06 11:02:00,600000.XSHG,浦发银行,BUY,OPEN,17755100140063,0.0,5,100,9.77,17755100140063,5.0
2026-03-06 13:02:00,2026-03-06 13:02:00,2026-03-06 13:02:00,600161.XSHG,天坛生物,BUY,OPEN,17755100140064,0.0,5,100,15.75,17755100140064,5.0
2026-03-06 13:04:00,2026-03-06 13:04:00,2026-03-06 13:04:00,600000.XSHG,浦发银行,BUY,OPEN,17755100140065,0.0,5,100,9.78,17755100140065,5.0
2026-03-06 13:39:00,2026-03-06 13:39:00,2026-03-06 13:39:00,600030.XSHG,中信证券,BUY,OPEN,17755100140066,0.0,5,100,26.32,17755100140066,5.0
2026-03-06 13:54:00,2026-03-06 13:54:00,2026-03-06 13:54:00,300142.XSHE,沃森生物,SELL,CLOSE,17755100140067,0.5835,5,100,11.67,17755100140067,5.5835
2026-03-06 14:17:00,2026-03-06 14:17:00,2026-03-06 14:17:00,600315.XSHG,上海家化,BUY,OPEN,17755100140068,0.0,5,100,20.5,17755100140068,5.0
2026-03-06 14:48:00,2026-03-06 14:48:00,2026-03-06 14:48:00,600315.XSHG,上海家化,BUY,OPEN,17755100140069,0.0,5,100,20.5,17755100140069,5.0
2026-03-09 09:44:00,2026-03-09 09:44:00,2026-03-09 09:44:00,600161.XSHG,天坛生物,BUY,OPEN,17755100140070,0.0,5,100,15.92,17755100140070,5.0
2026-03-09 09:44:00,2026-03-09 09:44:00,2026-03-09 09:44:00,600016.XSHG,民生银行,BUY,OPEN,17755100140071,0.0,5,200,3.85,17755100140071,5.0
2026-03-09 09:44:00,2026-03-09 09:44:00,2026-03-09 09:44:00,300142.XSHE,沃森生物,BUY,OPEN,17755100140072,0.0,5,100,11.58,17755100140072,5.0
2026-03-09 09:48:00,2026-03-09 09:48:00,2026-03-09 09:48:00,300122.XSHE,智飞生物,BUY,OPEN,17755100140073,0.0,5,100,16.03,17755100140073,5.0
2026-03-09 09:48:00,2026-03-09 09:48:00,2026-03-09 09:48:00,600000.XSHG,浦发银行,BUY,OPEN,17755100140074,0.0,5,100,9.86,17755100140074,5.0
2026-03-09 09:48:00,2026-03-09 09:48:00,2026-03-09 09:48:00,300142.XSHE,沃森生物,BUY,OPEN,17755100140075,0.0,5,100,11.61,17755100140075,5.0
2026-03-09 09:49:00,2026-03-09 09:49:00,2026-03-09 09:49:00,600887.XSHG,伊利股份,BUY,OPEN,17755100140076,0.0,5,100,25.88,17755100140076,5.0
2026-03-09 09:54:00,2026-03-09 09:54:00,2026-03-09 09:54:00,600000.XSHG,浦发银行,BUY,OPEN,17755100140077,0.0,5,100,9.93,17755100140077,5.0
2026-03-09 09:55:00,2026-03-09 09:55:00,2026-03-09 09:55:00,600315.XSHG,上海家化,BUY,OPEN,17755100140078,0.0,5,100,19.46,17755100140078,5.0
2026-03-09 09:56:00,2026-03-09 09:56:00,2026-03-09 09:56:00,300122.XSHE,智飞生物,BUY,OPEN,17755100140079,0.0,5,100,16.15,17755100140079,5.0
2026-03-09 09:57:00,2026-03-09 09:57:00,2026-03-09 09:57:00,600138.XSHG,中青旅,BUY,OPEN,17755100140080,0.0,5,100,9.4,17755100140080,5.0
2026-03-09 09:57:00,2026-03-09 09:57:00,2026-03-09 09:57:00,300142.XSHE,沃森生物,BUY,OPEN,17755100140081,0.0,5,100,11.64,17755100140081,5.0
2026-03-09 09:58:00,2026-03-09 09:58:00,2026-03-09 09:58:00,600161.XSHG,天坛生物,BUY,OPEN,17755100140082,0.0,5,100,15.94,17755100140082,5.0
2026-03-09 09:59:00,2026-03-09 09:59:00,2026-03-09 09:59:00,600016.XSHG,民生银行,BUY,OPEN,17755100140083,0.0,5,200,3.87,17755100140083,5.0
2026-03-09 10:08:00,2026-03-09 10:08:00,2026-03-09 10:08:00,300142.XSHE,沃森生物,BUY,OPEN,17755100140084,0.0,5,100,11.62,17755100140084,5.0
2026-03-09 10:20:00,2026-03-09 10:20:00,2026-03-09 10:20:00,300122.XSHE,智飞生物,SELL,CLOSE,17755100140085,0.8150000000000001,5,100,16.3,17755100140085,5.815
2026-03-09 10:28:00,2026-03-09 10:28:00,2026-03-09 10:28:00,300122.XSHE,智飞生物,BUY,OPEN,17755100140086,0.0,5,100,16.25,17755100140086,5.0
2026-03-09 11:02:00,2026-03-09 11:02:00,2026-03-09 11:02:00,600016.XSHG,民生银行,BUY,OPEN,17755100140087,0.0,5,200,3.87,17755100140087,5.0
2026-03-09 11:24:00,2026-03-09 11:24:00,2026-03-09 11:24:00,300142.XSHE,沃森生物,SELL,CLOSE,17755100140088,1.183,5,200,11.83,17755100140088,6.183
2026-03-09 13:01:00,2026-03-09 13:01:00,2026-03-09 13:01:00,300142.XSHE,沃森生物,BUY,OPEN,17755100140089,0.0,5,100,11.76,17755100140089,5.0
2026-03-09 13:29:00,2026-03-09 13:29:00,2026-03-09 13:29:00,600887.XSHG,伊利股份,SELL,CLOSE,17755100140090,1.3175000000000001,5,100,26.35,17755100140090,6.3175
2026-03-09 13:43:00,2026-03-09 13:43:00,2026-03-09 13:43:00,600887.XSHG,伊利股份,BUY,OPEN,17755100140091,0.0,5,100,26.2,17755100140091,5.0
2026-03-09 14:03:00,2026-03-09 14:03:00,2026-03-09 14:03:00,300142.XSHE,沃森生物,SELL,CLOSE,17755100140092,0.592,5,100,11.84,17755100140092,5.592
2026-03-09 14:37:00,2026-03-09 14:37:00,2026-03-09 14:37:00,600161.XSHG,天坛生物,BUY,OPEN,17755100140093,0.0,5,100,16.03,17755100140093,5.0
2026-03-10 09:43:00,2026-03-10 09:43:00,2026-03-10 09:43:00,300142.XSHE,沃森生物,BUY,OPEN,17755100140094,0.0,5,100,11.96,17755100140094,5.0
