date,order_book_id,symbol,quantity,last_price,avg_price,market_value
2025-01-06,600016.XSHG,民生银行,4500.0,4.02,3.3437,18090.0
2025-01-06,000725.XSHE,京东方A,2900.0,4.18,3.8136,12122.0
2025-01-06,002033.XSHE,丽江股份,800.0,8.55,8.594,6840.0
2025-01-06,600138.XSHG,中青旅,200.0,9.65,9.7342,1930.0
2025-01-07,300142.XSHE,沃森生物,200.0,11.58,14.9639,2316.0
2025-01-07,300122.XSHE,智飞生物,200.0,25.34,43.8614,5068.0
2025-01-07,000069.XSHE,华侨城A,10300.0,2.56,2.5819,26368.0
2025-01-07,600085.XSHG,同仁堂,100.0,38.94,40.9513,3894.0
2025-01-07,000895.XSHE,双汇发展,600.0,25.76,24.0495,15456.0
2025-01-07,600535.XSHG,天士力,800.0,14.06,13.1212,11248.0
2025-01-07,600887.XSHG,伊利股份,800.0,28.88,23.1709,23104.0
2025-01-07,600016.XSHG,民生银行,4500.0,4.06,3.3437,18270.0
2025-01-07,000725.XSHE,京东方A,2900.0,4.43,3.8136,12847.0
2025-01-07,002033.XSHE,丽江股份,900.0,8.61,8.598,7749.0
2025-01-07,600138.XSHG,中青旅,200.0,9.69,9.7342,1938.0
2025-01-08,300142.XSHE,沃森生物,200.0,11.44,14.9639,2288.0
2025-01-08,300122.XSHE,智飞生物,200.0,25.17,43.8614,5034.0
2025-01-08,000069.XSHE,华侨城A,10300.0,2.53,2.5819,26059.0
2025-01-08,600085.XSHG,同仁堂,100.0,37.77,40.9513,3777.0
2025-01-08,000895.XSHE,双汇发展,600.0,26.12,24.0495,15672.0
2025-01-08,600535.XSHG,天士力,800.0,13.98,13.1212,11184.0
2025-01-08,600887.XSHG,伊利股份,800.0,29.15,23.1709,23320.0
2025-01-08,600016.XSHG,民生银行,4500.0,4.04,3.3437,18180.0
2025-01-08,000725.XSHE,京东方A,2900.0,4.32,3.8136,12528.0
2025-01-08,002033.XSHE,丽江股份,900.0,8.55,8.598,7695.0
2025-01-08,600138.XSHG,中青旅,300.0,9.58,9.6096,2874.0
2025-01-09,300142.XSHE,沃森生物,200.0,11.31,14.9639,2262.0
2025-01-09,300122.XSHE,智飞生物,200.0,24.96,43.8614,4992.0
2025-01-09,000069.XSHE,华侨城A,10300.0,2.55,2.5819,26265.0
2025-01-09,600085.XSHG,同仁堂,100.0,37.85,40.9513,3785.0
2025-01-09,000895.XSHE,双汇发展,600.0,25.64,24.0495,15384.0
2025-01-09,600535.XSHG,天士力,800.0,13.78,13.1212,11024.0
2025-01-09,600887.XSHG,伊利股份,800.0,28.96,23.1709,23168.0
2025-01-09,600016.XSHG,民生银行,4500.0,4.0,3.3437,18000.0
2025-01-09,000725.XSHE,京东方A,2900.0,4.31,3.8136,12499.0
2025-01-09,002033.XSHE,丽江股份,1000.0,8.41,8.5852,8410.0
2025-01-09,600138.XSHG,中青旅,400.0,9.53,9.5847,3812.0
2025-01-10,300142.XSHE,沃森生物,200.0,10.94,14.9639,2188.0
2025-01-10,300122.XSHE,智飞生物,200.0,24.22,43.8614,4844.0
2025-01-10,000069.XSHE,华侨城A,10300.0,2.44,2.5819,25132.0
2025-01-10,600085.XSHG,同仁堂,100.0,36.73,40.9513,3673.0
2025-01-10,000895.XSHE,双汇发展,600.0,25.3,24.0495,15180.0
2025-01-10,600535.XSHG,天士力,800.0,13.61,13.1212,10888.0
2025-01-10,600887.XSHG,伊利股份,800.0,28.53,23.1709,22824.0
2025-01-10,600016.XSHG,民生银行,4500.0,3.97,3.3437,17865.0
2025-01-10,000725.XSHE,京东方A,2900.0,4.2,3.8136,12180.0
2025-01-10,002033.XSHE,丽江股份,1500.0,8.16,8.4574,12240.0
2025-01-10,600138.XSHG,中青旅,400.0,9.34,9.5847,3736.0
2025-01-13,300142.XSHE,沃森生物,200.0,11.15,14.9639,2230.0
2025-01-13,300122.XSHE,智飞生物,200.0,24.49,43.8614,4898.0
2025-01-13,000069.XSHE,华侨城A,10300.0,2.47,2.5819,25441.0
2025-01-13,600085.XSHG,同仁堂,100.0,37.03,40.9513,3703.0
2025-01-13,000895.XSHE,双汇发展,600.0,24.9,24.0495,14940.0
2025-01-13,600535.XSHG,天士力,800.0,13.71,13.1212,10968.0
2025-01-13,600887.XSHG,伊利股份,800.0,28.45,23.1709,22760.0
2025-01-13,600016.XSHG,民生银行,4500.0,3.93,3.3437,17685.0
2025-01-13,000725.XSHE,京东方A,2900.0,4.16,3.8136,12064.0
2025-01-13,002033.XSHE,丽江股份,1500.0,8.23,8.4574,12345.0
2025-01-13,600138.XSHG,中青旅,500.0,9.42,9.5318,4710.0
2025-01-14,300142.XSHE,沃森生物,200.0,11.65,14.9639,2330.0
2025-01-14,300122.XSHE,智飞生物,200.0,25.31,43.8614,5062.0
2025-01-14,000069.XSHE,华侨城A,10300.0,2.52,2.5819,25956.0
2025-01-14,600085.XSHG,同仁堂,100.0,37.86,40.9513,3786.0
2025-01-14,000895.XSHE,双汇发展,600.0,25.11,24.0495,15066.0
2025-01-14,600535.XSHG,天士力,900.0,13.99,13.2022,12591.0
2025-01-14,600887.XSHG,伊利股份,800.0,28.65,23.1709,22920.0
2025-01-14,600016.XSHG,民生银行,4500.0,4.02,3.3437,18090.0
2025-01-14,000725.XSHE,京东方A,2900.0,4.32,3.8136,12528.0
2025-01-14,002033.XSHE,丽江股份,1600.0,8.42,8.4564,13472.0
2025-01-14,600138.XSHG,中青旅,900.0,9.73,9.5543,8757.0
2025-01-15,300142.XSHE,沃森生物,200.0,11.53,14.9639,2306.0
2025-01-15,300122.XSHE,智飞生物,200.0,24.99,43.8614,4998.0
2025-01-15,000069.XSHE,华侨城A,10300.0,2.53,2.5819,26059.0
2025-01-15,600085.XSHG,同仁堂,100.0,37.47,40.9513,3747.0
2025-01-15,000895.XSHE,双汇发展,600.0,25.01,24.0495,15006.0
2025-01-15,600535.XSHG,天士力,900.0,14.02,13.2022,12618.0
2025-01-15,600887.XSHG,伊利股份,800.0,28.46,23.1709,22768.0
2025-01-15,600016.XSHG,民生银行,4500.0,4.03,3.3437,18135.0
2025-01-15,000725.XSHE,京东方A,2900.0,4.26,3.8136,12354.0
2025-01-15,002033.XSHE,丽江股份,1800.0,8.52,8.469,15336.0
2025-01-15,600138.XSHG,中青旅,1000.0,9.7,9.5779,9700.0
2025-01-16,300142.XSHE,沃森生物,200.0,11.47,14.9639,2294.0
2025-01-16,300122.XSHE,智飞生物,200.0,24.9,43.8614,4980.0
2025-01-16,000069.XSHE,华侨城A,10300.0,2.55,2.5819,26265.0
2025-01-16,600085.XSHG,同仁堂,100.0,37.15,40.9513,3715.0
2025-01-16,000895.XSHE,双汇发展,600.0,24.83,24.0495,14898.0
2025-01-16,600535.XSHG,天士力,900.0,14.01,13.2022,12609.0
2025-01-16,600887.XSHG,伊利股份,800.0,28.33,23.1709,22664.0
2025-01-16,600016.XSHG,民生银行,4500.0,4.04,3.3437,18180.0
2025-01-16,000725.XSHE,京东方A,2900.0,4.31,3.8136,12499.0
2025-01-16,002033.XSHE,丽江股份,1900.0,8.57,8.4785,16283.0
2025-01-16,600138.XSHG,中青旅,1400.0,9.83,9.6528,13762.0
2025-01-17,300142.XSHE,沃森生物,200.0,11.51,14.9639,2302.0
2025-01-17,300122.XSHE,智飞生物,200.0,24.86,43.8614,4972.0
2025-01-17,000069.XSHE,华侨城A,10300.0,2.53,2.5819,26059.0
2025-01-17,600085.XSHG,同仁堂,100.0,37.21,40.9513,3721.0
2025-01-17,000895.XSHE,双汇发展,600.0,25.24,24.0495,15144.0
2025-01-17,600535.XSHG,天士力,900.0,14.21,13.2022,12789.0
2025-01-17,600887.XSHG,伊利股份,800.0,28.4,23.1709,22720.0
2025-01-17,600016.XSHG,民生银行,4500.0,4.01,3.3437,18045.0
2025-01-17,000725.XSHE,京东方A,2900.0,4.34,3.8136,12586.0
2025-01-17,002033.XSHE,丽江股份,2100.0,8.64,8.4806,18144.0
2025-01-17,600138.XSHG,中青旅,1400.0,9.85,9.6528,13790.0
2025-01-20,300142.XSHE,沃森生物,200.0,11.5,14.9639,2300.0
2025-01-20,300122.XSHE,智飞生物,200.0,24.87,43.8614,4974.0
2025-01-20,000069.XSHE,华侨城A,10300.0,2.54,2.5819,26162.0
2025-01-20,600085.XSHG,同仁堂,100.0,37.1,40.9513,3710.0
2025-01-20,000895.XSHE,双汇发展,600.0,25.31,24.0495,15186.0
2025-01-20,600535.XSHG,天士力,900.0,14.45,13.2022,13005.0
2025-01-20,600887.XSHG,伊利股份,800.0,27.8,23.1709,22240.0
2025-01-20,600016.XSHG,民生银行,4500.0,4.06,3.3437,18270.0
2025-01-20,000725.XSHE,京东方A,2900.0,4.39,3.8136,12731.0
2025-01-20,002033.XSHE,丽江股份,2500.0,8.66,8.5273,21650.0
2025-01-20,600138.XSHG,中青旅,600.0,10.28,9.6528,6168.0
2025-01-21,300142.XSHE,沃森生物,200.0,11.44,14.9639,2288.0
2025-01-21,300122.XSHE,智飞生物,200.0,24.63,43.8614,4926.0
2025-01-21,000069.XSHE,华侨城A,10300.0,2.54,2.5819,26162.0
2025-01-21,600085.XSHG,同仁堂,100.0,37.1,40.9513,3710.0
2025-01-21,000895.XSHE,双汇发展,600.0,25.42,24.0495,15252.0
2025-01-21,600535.XSHG,天士力,900.0,14.5,13.2022,13050.0
2025-01-21,600887.XSHG,伊利股份,800.0,27.57,23.1709,22056.0
2025-01-21,600016.XSHG,民生银行,4500.0,4.08,3.3437,18360.0
2025-01-21,000725.XSHE,京东方A,2900.0,4.5,3.8136,13050.0
2025-01-21,002033.XSHE,丽江股份,2400.0,8.57,8.5273,20568.0
2025-01-21,600138.XSHG,中青旅,600.0,10.14,9.6528,6084.0
2025-01-22,300142.XSHE,沃森生物,200.0,11.32,14.9639,2264.0
2025-01-22,300122.XSHE,智飞生物,200.0,24.11,43.8614,4822.0
2025-01-22,000069.XSHE,华侨城A,10300.0,2.48,2.5819,25544.0
2025-01-22,600085.XSHG,同仁堂,100.0,36.7,40.9513,3670.0
2025-01-22,000895.XSHE,双汇发展,600.0,25.15,24.0495,15090.0
2025-01-22,600535.XSHG,天士力,900.0,14.44,13.2022,12996.0
2025-01-22,600887.XSHG,伊利股份,800.0,27.4,23.1709,21920.0
2025-01-22,600016.XSHG,民生银行,4500.0,4.03,3.3437,18135.0
2025-01-22,000725.XSHE,京东方A,2900.0,4.49,3.8136,13021.0
2025-01-22,002033.XSHE,丽江股份,2900.0,8.41,8.5139,24389.0
2025-01-22,600138.XSHG,中青旅,600.0,9.99,9.6528,5994.0
2025-01-23,300142.XSHE,沃森生物,200.0,11.29,14.9639,2258.0
2025-01-23,300122.XSHE,智飞生物,200.0,24.32,43.8614,4864.0
2025-01-23,000069.XSHE,华侨城A,10300.0,2.5,2.5819,25750.0
2025-01-23,600085.XSHG,同仁堂,100.0,36.7,40.9513,3670.0
2025-01-23,000895.XSHE,双汇发展,600.0,25.01,24.0495,15006.0
2025-01-23,600535.XSHG,天士力,900.0,14.53,13.2022,13077.0
2025-01-23,600887.XSHG,伊利股份,800.0,27.56,23.1709,22048.0
2025-01-23,600016.XSHG,民生银行,4500.0,4.15,3.3437,18675.0
2025-01-23,000725.XSHE,京东方A,2900.0,4.45,3.8136,12905.0
2025-01-23,002033.XSHE,丽江股份,3200.0,8.43,8.5078,26976.0
2025-01-23,600138.XSHG,中青旅,600.0,10.04,9.6528,6024.0
2025-01-24,300142.XSHE,沃森生物,200.0,11.34,14.9639,2268.0
2025-01-24,300122.XSHE,智飞生物,200.0,24.31,43.8614,4862.0
2025-01-24,000069.XSHE,华侨城A,10300.0,2.47,2.5819,25441.0
2025-01-24,600085.XSHG,同仁堂,100.0,36.75,40.9513,3675.0
2025-01-24,000895.XSHE,双汇发展,600.0,25.43,24.0495,15258.0
2025-01-24,600535.XSHG,天士力,900.0,14.54,13.2022,13086.0
2025-01-24,600887.XSHG,伊利股份,800.0,27.59,23.1709,22072.0
2025-01-24,600016.XSHG,民生银行,4500.0,4.1,3.3437,18450.0
2025-01-24,000725.XSHE,京东方A,2900.0,4.48,3.8136,12992.0
2025-01-24,002033.XSHE,丽江股份,3200.0,8.55,8.5063,27360.0
2025-01-24,600138.XSHG,中青旅,600.0,10.06,9.6528,6036.0
2025-01-27,300142.XSHE,沃森生物,200.0,11.16,14.9639,2232.0
2025-01-27,300122.XSHE,智飞生物,200.0,24.09,43.8614,4818.0
2025-01-27,000069.XSHE,华侨城A,10300.0,2.44,2.5819,25132.0
2025-01-27,600085.XSHG,同仁堂,100.0,36.97,40.9513,3697.0
2025-01-27,000895.XSHE,双汇发展,600.0,26.36,24.0495,15816.0
2025-01-27,600535.XSHG,天士力,900.0,14.76,13.2022,13284.0
2025-01-27,600887.XSHG,伊利股份,800.0,27.83,23.1709,22264.0
2025-01-27,600016.XSHG,民生银行,4500.0,4.15,3.3437,18675.0
2025-01-27,000725.XSHE,京东方A,2900.0,4.46,3.8136,12934.0
2025-01-27,002033.XSHE,丽江股份,3200.0,8.56,8.5071,27392.0
2025-01-27,600138.XSHG,中青旅,600.0,10.05,9.6528,6030.0
2025-02-05,300142.XSHE,沃森生物,200.0,11.36,14.9639,2272.0
2025-02-05,300122.XSHE,智飞生物,200.0,24.29,43.8614,4858.0
2025-02-05,000069.XSHE,华侨城A,10300.0,2.4,2.5819,24720.0
2025-02-05,600085.XSHG,同仁堂,100.0,37.3,40.9513,3730.0
2025-02-05,000895.XSHE,双汇发展,600.0,25.82,24.0495,15492.0
2025-02-05,600535.XSHG,天士力,800.0,14.87,13.2022,11896.0
2025-02-05,600887.XSHG,伊利股份,800.0,26.85,23.1709,21480.0
2025-02-05,600016.XSHG,民生银行,4500.0,4.09,3.3437,18405.0
2025-02-05,000725.XSHE,京东方A,2900.0,4.51,3.8136,13079.0
2025-02-05,002033.XSHE,丽江股份,3100.0,8.45,8.5039,26195.0
2025-02-05,600138.XSHG,中青旅,600.0,9.91,9.6528,5946.0
2025-02-06,300142.XSHE,沃森生物,200.0,11.58,14.9639,2316.0
2025-02-06,300122.XSHE,智飞生物,200.0,24.65,43.8614,4930.0
2025-02-06,000069.XSHE,华侨城A,10300.0,2.42,2.5819,24926.0
2025-02-06,600085.XSHG,同仁堂,100.0,38.24,40.9513,3824.0
2025-02-06,000895.XSHE,双汇发展,600.0,25.05,24.0495,15030.0
2025-02-06,600535.XSHG,天士力,800.0,14.89,13.2022,11912.0
2025-02-06,600887.XSHG,伊利股份,800.0,27.05,23.1709,21640.0
2025-02-06,600016.XSHG,民生银行,4500.0,4.09,3.3437,18405.0
2025-02-06,000725.XSHE,京东方A,2900.0,4.54,3.8136,13166.0
2025-02-06,002033.XSHE,丽江股份,3400.0,8.48,8.4942,28832.0
2025-02-06,600138.XSHG,中青旅,600.0,9.98,9.6528,5988.0
2025-02-07,300142.XSHE,沃森生物,200.0,12.01,14.9639,2402.0
2025-02-07,300122.XSHE,智飞生物,200.0,25.4,43.8614,5080.0
2025-02-07,000069.XSHE,华侨城A,10300.0,2.48,2.5819,25544.0
2025-02-07,600085.XSHG,同仁堂,100.0,38.1,40.9513,3810.0
2025-02-07,000895.XSHE,双汇发展,600.0,25.32,24.0495,15192.0
2025-02-07,600535.XSHG,天士力,800.0,14.95,13.2022,11960.0
2025-02-07,600887.XSHG,伊利股份,800.0,27.31,23.1709,21848.0
2025-02-07,600016.XSHG,民生银行,4500.0,4.11,3.3437,18495.0
2025-02-07,000725.XSHE,京东方A,2900.0,4.54,3.8136,13166.0
2025-02-07,002033.XSHE,丽江股份,3500.0,8.48,8.4938,29680.0
2025-02-07,600138.XSHG,中青旅,600.0,10.02,9.6528,6012.0
2025-02-10,300142.XSHE,沃森生物,200.0,12.25,14.9639,2450.0
2025-02-10,300122.XSHE,智飞生物,200.0,25.81,43.8614,5162.0
2025-02-10,000069.XSHE,华侨城A,10300.0,2.54,2.5819,26162.0
2025-02-10,600085.XSHG,同仁堂,100.0,37.86,40.9513,3786.0
2025-02-10,000895.XSHE,双汇发展,600.0,25.05,24.0495,15030.0
2025-02-10,600535.XSHG,天士力,800.0,15.06,13.2022,12048.0
2025-02-10,600887.XSHG,伊利股份,800.0,27.13,23.1709,21704.0
2025-02-10,600016.XSHG,民生银行,4500.0,4.15,3.3437,18675.0
2025-02-10,000725.XSHE,京东方A,2900.0,4.51,3.8136,13079.0
2025-02-10,002033.XSHE,丽江股份,3300.0,8.9,8.514,29370.0
2025-02-10,600138.XSHG,中青旅,600.0,10.12,9.6528,6072.0
2025-02-11,300142.XSHE,沃森生物,200.0,11.95,14.9639,2390.0
2025-02-11,300122.XSHE,智飞生物,200.0,25.2,43.8614,5040.0
2025-02-11,000069.XSHE,华侨城A,10300.0,2.47,2.5819,25441.0
2025-02-11,600085.XSHG,同仁堂,100.0,37.55,40.9513,3755.0
2025-02-11,000895.XSHE,双汇发展,600.0,24.79,24.0495,14874.0
2025-02-11,600535.XSHG,天士力,800.0,15.07,13.2022,12056.0
2025-02-11,600887.XSHG,伊利股份,800.0,26.95,23.1709,21560.0
2025-02-11,600016.XSHG,民生银行,4500.0,4.15,3.3437,18675.0
2025-02-11,000725.XSHE,京东方A,2900.0,4.5,3.8136,13050.0
2025-02-11,002033.XSHE,丽江股份,3100.0,8.76,8.514,27156.0
2025-02-11,600138.XSHG,中青旅,600.0,10.06,9.6528,6036.0
2025-02-12,300142.XSHE,沃森生物,200.0,12.01,14.9639,2402.0
2025-02-12,300122.XSHE,智飞生物,200.0,25.34,43.8614,5068.0
2025-02-12,000069.XSHE,华侨城A,10300.0,2.53,2.5819,26059.0
2025-02-12,600085.XSHG,同仁堂,100.0,37.62,40.9513,3762.0
2025-02-12,000895.XSHE,双汇发展,600.0,25.01,24.0495,15006.0
2025-02-12,600535.XSHG,天士力,800.0,14.86,13.2022,11888.0
2025-02-12,600887.XSHG,伊利股份,800.0,27.14,23.1709,21712.0
2025-02-12,600016.XSHG,民生银行,4500.0,4.16,3.3437,18720.0
2025-02-12,000725.XSHE,京东方A,2900.0,4.55,3.8136,13195.0
2025-02-12,002033.XSHE,丽江股份,3100.0,8.72,8.514,27032.0
2025-02-12,600138.XSHG,中青旅,600.0,10.09,9.6528,6054.0
2025-02-13,300142.XSHE,沃森生物,200.0,11.89,14.9639,2378.0
2025-02-13,300122.XSHE,智飞生物,200.0,25.03,43.8614,5006.0
2025-02-13,000069.XSHE,华侨城A,10300.0,2.6,2.5819,26780.0
2025-02-13,600085.XSHG,同仁堂,100.0,37.46,40.9513,3746.0
2025-02-13,000895.XSHE,双汇发展,600.0,25.46,24.0495,15276.0
2025-02-13,600535.XSHG,天士力,800.0,14.85,13.2022,11880.0
2025-02-13,600887.XSHG,伊利股份,800.0,27.5,23.1709,22000.0
2025-02-13,600016.XSHG,民生银行,4500.0,4.17,3.3437,18765.0
2025-02-13,000725.XSHE,京东方A,2900.0,4.51,3.8136,13079.0
2025-02-13,002033.XSHE,丽江股份,2800.0,8.73,8.514,24444.0
2025-02-13,600138.XSHG,中青旅,600.0,10.11,9.6528,6066.0
2025-02-14,300142.XSHE,沃森生物,200.0,12.19,14.9639,2438.0
2025-02-14,300122.XSHE,智飞生物,200.0,25.49,43.8614,5098.0
2025-02-14,000069.XSHE,华侨城A,10300.0,2.54,2.5819,26162.0
2025-02-14,600085.XSHG,同仁堂,100.0,37.79,40.9513,3779.0
2025-02-14,000895.XSHE,双汇发展,600.0,25.78,24.0495,15468.0
2025-02-14,600535.XSHG,天士力,800.0,15.07,13.2022,12056.0
2025-02-14,600887.XSHG,伊利股份,800.0,27.62,23.1709,22096.0
2025-02-14,600016.XSHG,民生银行,4500.0,4.18,3.3437,18810.0
2025-02-14,000725.XSHE,京东方A,2900.0,4.58,3.8136,13282.0
2025-02-14,002033.XSHE,丽江股份,2600.0,8.64,8.514,22464.0
2025-02-14,600138.XSHG,中青旅,600.0,10.04,9.6528,6024.0
2025-02-17,300142.XSHE,沃森生物,200.0,12.27,14.9639,2454.0
2025-02-17,300122.XSHE,智飞生物,200.0,26.49,43.8614,5298.0
2025-02-17,000069.XSHE,华侨城A,10300.0,2.55,2.5819,26265.0
2025-02-17,600085.XSHG,同仁堂,100.0,37.69,40.9513,3769.0
2025-02-17,000895.XSHE,双汇发展,600.0,25.66,24.0495,15396.0
2025-02-17,600535.XSHG,天士力,800.0,15.0,13.2022,12000.0
2025-02-17,600887.XSHG,伊利股份,800.0,27.43,23.1709,21944.0
2025-02-17,600016.XSHG,民生银行,4500.0,4.19,3.3437,18855.0
2025-02-17,000725.XSHE,京东方A,2900.0,4.59,3.8136,13311.0
2025-02-17,002033.XSHE,丽江股份,2600.0,8.65,8.518,22490.0
2025-02-17,600138.XSHG,中青旅,600.0,10.0,9.6528,6000.0
2025-02-18,300142.XSHE,沃森生物,200.0,11.93,14.9639,2386.0
2025-02-18,300122.XSHE,智飞生物,200.0,25.4,43.8614,5080.0
2025-02-18,000069.XSHE,华侨城A,10300.0,2.46,2.5819,25338.0
2025-02-18,600085.XSHG,同仁堂,100.0,36.92,40.9513,3692.0
2025-02-18,000895.XSHE,双汇发展,600.0,25.93,24.0495,15558.0
2025-02-18,600535.XSHG,天士力,800.0,15.29,13.2022,12232.0
2025-02-18,600887.XSHG,伊利股份,800.0,27.26,23.1709,21808.0
2025-02-18,600016.XSHG,民生银行,4500.0,4.22,3.3437,18990.0
2025-02-18,000725.XSHE,京东方A,2900.0,4.53,3.8136,13137.0
2025-02-18,002033.XSHE,丽江股份,2500.0,8.47,8.518,21175.0
2025-02-18,600138.XSHG,中青旅,600.0,9.76,9.6528,5856.0
2025-02-19,300142.XSHE,沃森生物,200.0,12.03,14.9639,2406.0
2025-02-19,300122.XSHE,智飞生物,200.0,25.63,43.8614,5126.0
2025-02-19,000069.XSHE,华侨城A,10300.0,2.47,2.5819,25441.0
2025-02-19,600085.XSHG,同仁堂,100.0,36.91,40.9513,3691.0
2025-02-19,000895.XSHE,双汇发展,600.0,25.95,24.0495,15570.0
2025-02-19,600535.XSHG,天士力,800.0,15.22,13.2022,12176.0
2025-02-19,600887.XSHG,伊利股份,800.0,28.1,23.1709,22480.0
2025-02-19,600016.XSHG,民生银行,4500.0,4.17,3.3437,18765.0
2025-02-19,000725.XSHE,京东方A,2900.0,4.5,3.8136,13050.0
2025-02-19,002033.XSHE,丽江股份,2400.0,8.53,8.518,20472.0
2025-02-19,600138.XSHG,中青旅,700.0,9.77,9.6624,6839.0
2025-02-20,300142.XSHE,沃森生物,200.0,12.12,14.9639,2424.0
2025-02-20,300122.XSHE,智飞生物,200.0,26.14,43.8614,5228.0
2025-02-20,000069.XSHE,华侨城A,10300.0,2.45,2.5819,25235.0
2025-02-20,600085.XSHG,同仁堂,100.0,36.73,40.9513,3673.0
2025-02-20,000895.XSHE,双汇发展,600.0,26.12,24.0495,15672.0
2025-02-20,600535.XSHG,天士力,800.0,15.08,13.2022,12064.0
2025-02-20,600887.XSHG,伊利股份,800.0,27.83,23.1709,22264.0
2025-02-20,600016.XSHG,民生银行,4500.0,4.16,3.3437,18720.0
2025-02-20,000725.XSHE,京东方A,2900.0,4.5,3.8136,13050.0
2025-02-20,002033.XSHE,丽江股份,2300.0,8.61,8.518,19803.0
2025-02-20,600138.XSHG,中青旅,700.0,9.84,9.6624,6888.0
2025-02-21,300142.XSHE,沃森生物,200.0,12.32,14.9639,2464.0
2025-02-21,300122.XSHE,智飞生物,200.0,26.85,43.8614,5370.0
2025-02-21,000069.XSHE,华侨城A,10300.0,2.45,2.5819,25235.0
2025-02-21,600085.XSHG,同仁堂,100.0,36.64,40.9513,3664.0
2025-02-21,000895.XSHE,双汇发展,600.0,25.96,24.0495,15576.0
2025-02-21,600535.XSHG,天士力,800.0,15.08,13.2022,12064.0
2025-02-21,600887.XSHG,伊利股份,800.0,27.69,23.1709,22152.0
2025-02-21,600016.XSHG,民生银行,4500.0,4.13,3.3437,18585.0
2025-02-21,000725.XSHE,京东方A,2900.0,4.54,3.8136,13166.0
2025-02-21,002033.XSHE,丽江股份,2300.0,8.61,8.5207,19803.0
2025-02-21,600138.XSHG,中青旅,700.0,9.95,9.6624,6965.0
2025-02-24,300142.XSHE,沃森生物,200.0,12.1,14.9639,2420.0
2025-02-24,300122.XSHE,智飞生物,200.0,26.17,43.8614,5234.0
2025-02-24,000069.XSHE,华侨城A,10300.0,2.5,2.5819,25750.0
2025-02-24,600085.XSHG,同仁堂,100.0,36.33,40.9513,3633.0
2025-02-24,000895.XSHE,双汇发展,600.0,26.35,24.0495,15810.0
2025-02-24,600535.XSHG,天士力,800.0,15.08,13.2022,12064.0
2025-02-24,600887.XSHG,伊利股份,800.0,27.52,23.1709,22016.0
2025-02-24,600016.XSHG,民生银行,4500.0,4.12,3.3437,18540.0
2025-02-24,000725.XSHE,京东方A,2900.0,4.57,3.8136,13253.0
2025-02-24,002033.XSHE,丽江股份,2400.0,8.65,8.5265,20760.0
2025-02-24,600138.XSHG,中青旅,700.0,10.16,9.6624,7112.0
2025-02-25,300142.XSHE,沃森生物,200.0,12.01,14.9639,2402.0
2025-02-25,300122.XSHE,智飞生物,200.0,26.1,43.8614,5220.0
2025-02-25,000069.XSHE,华侨城A,10300.0,2.46,2.5819,25338.0
2025-02-25,600085.XSHG,同仁堂,100.0,35.89,40.9513,3589.0
2025-02-25,000895.XSHE,双汇发展,600.0,26.36,24.0495,15816.0
2025-02-25,600535.XSHG,天士力,800.0,14.56,13.2022,11648.0
2025-02-25,600887.XSHG,伊利股份,800.0,27.36,23.1709,21888.0
2025-02-25,600016.XSHG,民生银行,4500.0,4.1,3.3437,18450.0
2025-02-25,000725.XSHE,京东方A,2900.0,4.55,3.8136,13195.0
2025-02-25,002033.XSHE,丽江股份,2400.0,8.53,8.5265,20472.0
2025-02-25,600138.XSHG,中青旅,700.0,10.03,9.6624,7021.0
2025-02-26,300142.XSHE,沃森生物,200.0,12.27,14.9639,2454.0
2025-02-26,300122.XSHE,智飞生物,200.0,26.25,43.8614,5250.0
2025-02-26,000069.XSHE,华侨城A,10300.0,2.53,2.5819,26059.0
2025-02-26,600085.XSHG,同仁堂,100.0,36.19,40.9513,3619.0
2025-02-26,000895.XSHE,双汇发展,400.0,26.79,24.0495,10716.0
2025-02-26,600535.XSHG,天士力,800.0,14.77,13.2022,11816.0
2025-02-26,600887.XSHG,伊利股份,800.0,27.43,23.1709,21944.0
2025-02-26,600016.XSHG,民生银行,4500.0,4.12,3.3437,18540.0
2025-02-26,000725.XSHE,京东方A,2900.0,4.48,3.8136,12992.0
2025-02-26,002033.XSHE,丽江股份,2500.0,8.57,8.5275,21425.0
2025-02-26,600138.XSHG,中青旅,700.0,10.04,9.6624,7028.0
2025-02-27,300142.XSHE,沃森生物,200.0,12.18,14.9639,2436.0
2025-02-27,300122.XSHE,智飞生物,200.0,26.01,43.8614,5202.0
2025-02-27,000069.XSHE,华侨城A,10300.0,2.52,2.5819,25956.0
2025-02-27,600085.XSHG,同仁堂,100.0,36.35,40.9513,3635.0
2025-02-27,000895.XSHE,双汇发展,200.0,26.94,24.0495,5388.0
2025-02-27,600535.XSHG,天士力,800.0,14.92,13.2022,11936.0
2025-02-27,600887.XSHG,伊利股份,800.0,28.2,23.1709,22560.0
2025-02-27,600016.XSHG,民生银行,4500.0,4.13,3.3437,18585.0
2025-02-27,000725.XSHE,京东方A,2900.0,4.38,3.8136,12702.0
2025-02-27,002033.XSHE,丽江股份,2500.0,8.68,8.5275,21700.0
2025-02-27,600138.XSHG,中青旅,700.0,10.09,9.6624,7063.0
2025-02-28,300142.XSHE,沃森生物,200.0,11.67,14.9639,2334.0
2025-02-28,300122.XSHE,智飞生物,200.0,25.1,43.8614,5020.0
2025-02-28,000069.XSHE,华侨城A,10300.0,2.47,2.5819,25441.0
