datetime,datetime,trading_datetime,order_book_id,symbol,side,position_effect,exec_id,tax,commission,last_quantity,last_price,order_id,transaction_cost
2026-03-11 09:40:00,2026-03-11 09:40:00,2026-03-11 09:40:00,600000.XSHG,浦发银行,BUY,OPEN,17755077630101,0.0,5,100,9.88,17755077630101,5.0
2026-03-11 11:20:00,2026-03-11 11:20:00,2026-03-11 11:20:00,600000.XSHG,浦发银行,SELL,CLOSE,17755077630102,0.5035000000000001,5,100,10.07,17755077630102,5.5035
2026-03-11 13:27:00,2026-03-11 13:27:00,2026-03-11 13:27:00,300122.XSHE,智飞生物,BUY,OPEN,17755077630103,0.0,5,100,16.14,17755077630103,5.0
2026-03-11 13:27:00,2026-03-11 13:27:00,2026-03-11 13:27:00,300142.XSHE,沃森生物,BUY,OPEN,17755077630104,0.0,5,100,11.88,17755077630104,5.0
2026-03-11 13:52:00,2026-03-11 13:52:00,2026-03-11 13:52:00,600161.XSHG,天坛生物,BUY,OPEN,17755077630105,0.0,5,100,16.07,17755077630105,5.0
2026-03-12 09:47:00,2026-03-12 09:47:00,2026-03-12 09:47:00,300142.XSHE,沃森生物,BUY,OPEN,17755077630106,0.0,5,100,11.92,17755077630106,5.0
2026-03-12 13:08:00,2026-03-12 13:08:00,2026-03-12 13:08:00,300142.XSHE,沃森生物,BUY,OPEN,17755077630107,0.0,5,100,11.86,17755077630107,5.0
2026-03-12 13:09:00,2026-03-12 13:09:00,2026-03-12 13:09:00,300122.XSHE,智飞生物,BUY,OPEN,17755077630108,0.0,5,100,16.33,17755077630108,5.0
2026-03-12 13:13:00,2026-03-12 13:13:00,2026-03-12 13:13:00,300122.XSHE,智飞生物,BUY,OPEN,17755077630109,0.0,5,100,16.4,17755077630109,5.0
2026-03-12 13:13:00,2026-03-12 13:13:00,2026-03-12 13:13:00,300142.XSHE,沃森生物,BUY,OPEN,17755077630110,0.0,5,100,11.94,17755077630110,5.0
2026-03-12 13:13:00,2026-03-12 13:13:00,2026-03-12 13:13:00,300122.XSHE,智飞生物,SELL,CLOSE,17755077630111,0.82,5,100,16.4,17755077630111,5.82
2026-03-12 13:19:00,2026-03-12 13:19:00,2026-03-12 13:19:00,300142.XSHE,沃森生物,BUY,OPEN,17755077630112,0.0,5,100,12.16,17755077630112,5.0
2026-03-12 13:19:00,2026-03-12 13:19:00,2026-03-12 13:19:00,300142.XSHE,沃森生物,SELL,CLOSE,17755077630113,1.824,5,300,12.16,17755077630113,6.824
2026-03-12 13:20:00,2026-03-12 13:20:00,2026-03-12 13:20:00,300122.XSHE,智飞生物,SELL,CLOSE,17755077630114,0.8365,5,100,16.73,17755077630114,5.8365
2026-03-12 13:24:00,2026-03-12 13:24:00,2026-03-12 13:24:00,300122.XSHE,智飞生物,BUY,OPEN,17755077630115,0.0,5,100,16.66,17755077630115,5.0
2026-03-12 13:24:00,2026-03-12 13:24:00,2026-03-12 13:24:00,300142.XSHE,沃森生物,BUY,OPEN,17755077630116,0.0,5,100,12.16,17755077630116,5.0
2026-03-13 09:40:00,2026-03-13 09:40:00,2026-03-13 09:40:00,300122.XSHE,智飞生物,BUY,OPEN,17755077630117,0.0,5,100,16.23,17755077630117,5.0
2026-03-13 09:40:00,2026-03-13 09:40:00,2026-03-13 09:40:00,600000.XSHG,浦发银行,BUY,OPEN,17755077630118,0.0,5,100,10.13,17755077630118,5.0
